Date,Open,High,Low,Close,Volume,Adj Close
2015-11-04,46.30,48.99,45.88,48.75,42082800,48.75
2015-11-03,46.60,47.74,44.82,45.67,33620000,45.67
2015-11-02,48.61,49.38,45.00,46.47,43998000,46.47
2015-10-30,48.15,50.37,48.15,49.47,41910000,49.47
2015-10-29,47.02,50.69,47.01,49.13,52192000,49.13
2015-10-28,49.00,49.79,46.91,47.16,67068000,47.16
2015-10-27,44.40,48.69,42.68,48.69,82795200,48.69
2015-10-26,42.88,45.38,42.10,44.26,57050300,44.26
2015-10-23,42.60,43.00,41.52,42.28,35054900,42.28
2015-10-22,39.77,42.35,39.00,41.96,34838400,41.96
2015-10-21,43.98,43.98,39.70,39.77,47885100,39.77
2015-10-20,42.55,44.37,42.55,43.96,44696900,43.96
2015-10-19,44.21,44.22,41.53,41.99,40673400,41.99
2015-10-16,43.50,44.29,42.76,43.53,43409500,43.53
2015-10-15,40.60,42.90,40.20,42.85,41805000,42.85
2015-10-14,42.55,42.88,40.81,40.98,36310000,40.98
2015-10-13,40.81,42.42,40.58,42.29,40638100,42.29
2015-10-12,41.20,44.32,40.68,40.78,75812900,40.78
2015-10-09,38.70,42.47,38.35,40.78,49645800,40.78
2015-10-08,37.89,39.36,37.58,38.75,43334200,38.75
2015-10-07,35.78,35.78,35.78,35.78,000,35.78
2015-10-06,35.78,35.78,35.78,35.78,000,35.78
2015-10-05,35.78,35.78,35.78,35.78,000,35.78
2015-10-02,35.78,35.78,35.78,35.78,000,35.78
2015-10-01,35.78,35.78,35.78,35.78,000,35.78
2015-09-30,34.33,36.99,34.33,35.78,33337600,35.78
2015-09-29,35.00,35.29,33.92,33.99,21059100,33.99
2015-09-28,36.19,36.19,36.19,36.19,000,36.19
2015-09-25,36.83,38.30,35.92,36.19,39475400,36.19
2015-09-24,36.99,37.82,36.59,36.99,30805400,36.99
2015-09-23,36.00,37.60,35.75,36.59,38384000,36.59
2015-09-22,36.57,38.31,36.00,37.09,55089000,37.09
2015-09-21,33.56,35.84,33.05,35.84,52595300,35.84
2015-09-18,32.83,33.50,31.73,32.58,25576800,32.58
2015-09-17,33.49,34.99,32.38,32.50,48617500,32.50
2015-09-16,30.09,33.52,29.81,33.52,39187900,33.52
2015-09-15,32.50,32.78,30.47,30.47,31404300,30.47
2015-09-14,37.98,38.35,33.31,33.85,36709300,33.85
2015-09-11,36.99,38.18,36.50,37.01,29143700,37.01
2015-09-10,36.86,39.20,36.01,37.23,45586300,37.23
2015-09-09,35.51,37.96,35.50,37.24,46982000,37.24
2015-09-08,34.55,35.99,31.20,35.52,41573300,35.52
2015-09-07,36.90,38.88,34.00,34.51,35804200,34.51
2015-09-04,36.31,36.31,36.31,36.31,000,36.31
2015-09-03,36.31,36.31,36.31,36.31,000,36.31
2015-09-02,37.01,40.94,36.31,36.31,37631800,36.31
2015-09-01,42.60,43.67,40.21,40.34,55272800,40.34
2015-08-31,46.10,46.40,43.30,44.68,71543000,44.68
2015-08-28,41.50,44.59,41.44,44.59,65583800,44.59
2015-08-27,39.80,40.66,35.30,40.54,64758800,40.54
2015-08-26,38.38,43.47,38.36,38.36,81197400,38.36
2015-08-25,42.62,42.62,42.62,42.62,6943600,42.62
2015-08-24,50.01,51.25,47.35,47.35,27941200,47.35
2015-08-21,53.99,56.99,50.37,52.61,47623700,52.61
2015-08-20,58.00,59.35,53.90,54.31,48196700,54.31
2015-08-19,53.01,57.95,51.10,57.36,56115300,57.36
2015-08-18,62.10,62.29,55.99,55.99,68975100,55.99
2015-08-17,60.50,64.29,60.00,62.21,66953500,62.21
2015-08-14,61.90,62.28,60.01,60.60,50300100,60.60
2015-08-13,59.69,62.49,57.80,61.82,59538600,61.82
2015-08-12,62.00,64.20,60.05,60.97,64706900,60.97
2015-08-11,62.65,63.02,59.53,61.16,85793900,61.16
2015-08-10,57.20,62.04,57.20,62.04,87875600,62.04
2015-08-07,56.00,57.17,54.30,56.40,55324300,56.40
2015-08-06,55.00,57.92,54.01,54.50,52692300,54.50
2015-08-05,60.42,61.97,56.12,57.55,92441800,57.55
2015-08-04,51.50,58.93,51.50,58.93,81311400,58.93
2015-08-03,55.50,57.50,53.57,53.57,55810900,53.57
2015-07-31,64.80,66.44,59.52,59.52,87234900,59.52
2015-07-30,65.00,70.58,62.88,66.50,108847600,66.50
2015-07-29,59.20,64.96,58.90,64.96,99926900,64.96
2015-07-28,52.00,59.85,51.52,59.08,108769900,59.08
2015-07-27,58.90,63.41,54.00,54.86,106714200,54.86
2015-07-24,57.68,62.98,57.00,59.83,74567700,59.83
2015-07-23,55.80,59.70,53.83,57.59,64306500,57.59
2015-07-22,51.79,56.55,51.54,56.12,69851100,56.12
2015-07-21,50.79,54.08,50.00,51.79,61396500,51.79
2015-07-20,52.01,54.05,49.90,52.54,103279400,52.54
2015-07-17,44.67,49.14,44.67,49.14,58719800,49.14
2015-07-16,41.45,45.34,38.00,44.67,70543800,44.67
2015-07-15,45.40,45.40,41.47,41.47,74536700,41.47
2015-07-14,43.00,46.08,42.70,46.08,80331500,46.08
2015-07-13,41.11,41.89,40.00,41.89,53620700,41.89
2015-07-10,36.50,38.08,36.30,38.08,30326700,38.08
2015-07-09,28.32,34.62,28.32,34.62,88737900,34.62
2015-07-08,31.47,31.47,31.47,31.47,11713400,31.47
2015-07-07,36.99,38.01,34.97,34.97,45788300,34.97
2015-07-06,46.98,46.98,38.44,38.85,64869800,38.85
2015-07-03,46.12,48.00,42.71,42.71,44958300,42.71
2015-07-02,52.76,52.99,47.46,47.46,48223300,47.46
2015-07-01,56.90,59.35,51.66,52.73,48712900,52.73
2015-06-30,52.36,57.00,47.18,56.96,53798000,56.96
2015-06-29,59.80,60.50,51.91,52.42,46393500,52.42
2015-06-26,61.60,63.11,57.68,57.68,37581000,57.68
2015-06-25,66.65,68.11,62.89,64.09,35399600,64.09
2015-06-24,66.00,68.75,64.98,66.59,47341700,66.59
2015-06-23,60.20,65.38,56.80,65.09,38504700,65.09
2015-06-22,59.46,59.46,59.46,59.46,000,59.46
2015-06-19,62.00,64.10,58.00,59.46,30754200,59.46
2015-06-18,66.00,67.60,62.01,62.79,25852300,62.79
2015-06-17,65.58,66.99,60.20,66.43,37094900,66.43
2015-06-16,70.90,70.90,64.90,66.02,45064400,66.02
2015-06-15,75.10,77.78,71.56,71.92,46428400,71.92
2015-06-12,72.01,76.02,71.66,74.73,52499000,74.73
2015-06-11,70.86,71.98,69.62,71.67,29645800,71.67
2015-06-10,70.34,72.20,68.88,70.89,28133400,70.89
2015-06-09,69.00,72.20,68.30,70.48,31153000,70.48
2015-06-08,73.45,73.50,68.99,69.74,37638300,69.74
2015-06-05,73.41,76.00,71.50,73.44,35948800,73.44
2015-06-04,74.90,74.90,66.50,72.11,36461500,72.11
2015-06-03,76.13,77.00,71.60,73.50,48455700,73.50
2015-06-02,76.66,79.47,74.70,77.27,44823100,77.27
2015-06-01,72.40,77.77,72.01,76.60,48808500,76.60
2015-05-29,68.89,75.35,66.90,73.48,67420700,73.48
2015-05-28,76.25,79.49,70.24,70.81,65664800,70.81
2015-05-27,76.55,81.90,73.00,78.04,74367700,78.04
2015-05-26,72.34,75.65,70.20,75.65,68448900,75.65
2015-05-25,61.00,68.77,60.40,68.77,70497300,68.77
2015-05-22,62.21,62.70,59.52,62.52,57227500,62.52
2015-05-21,62.81,63.32,60.60,61.82,52249000,61.82
2015-05-20,61.10,64.79,61.10,61.99,57216600,61.99
2015-05-19,61.00,62.10,58.43,60.97,56907000,60.97
2015-05-18,64.10,65.88,60.50,61.30,78447300,61.30
2015-05-15,57.33,62.96,56.30,61.33,81241100,61.25
2015-05-14,57.27,60.20,56.11,57.33,61228300,57.25522
2015-05-13,57.05,61.50,55.02,57.59,97369000,57.51488
2015-05-12,52.48,56.14,51.20,56.14,86033000,56.06677
2015-05-11,48.74,51.88,46.80,51.04,73730600,50.97342
2015-05-08,46.19,48.26,44.00,48.07,74120600,48.00729
2015-05-07,50.00,50.00,46.26,46.26,57863000,46.19965
2015-05-06,53.79,54.49,50.20,51.40,63036700,51.33295
2015-05-05,52.00,54.97,50.50,53.79,90712000,53.71983
2015-05-04,47.92,52.39,46.50,51.00,73161500,50.93347
2015-05-01,48.03,48.03,48.03,48.03,000,47.96735
2015-04-30,49.20,51.96,47.70,48.03,91770800,47.96735
2015-04-29,41.50,47.34,40.35,47.34,62812700,47.27825
2015-04-28,42.00,45.58,41.50,43.04,98381300,42.98386
2015-04-27,41.47,41.47,41.47,41.47,17014900,41.41591
2015-04-24,36.99,39.00,36.70,37.70,38969700,37.65082
2015-04-23,38.00,38.06,37.25,37.40,34968600,37.35122
2015-04-22,37.91,38.78,37.07,38.05,48324700,38.00037
2015-04-21,37.14,39.97,37.00,37.96,68082100,37.91048
2015-04-20,35.50,39.00,34.96,37.14,80222700,37.09155
2015-04-17,33.62,36.32,33.62,35.81,71522300,35.76329
2015-04-16,32.79,33.91,31.88,33.57,22034400,33.52621
2015-04-15,34.70,34.71,32.90,32.92,29474900,32.87706
2015-04-14,34.38,34.87,33.76,34.59,33958300,34.54488
2015-04-13,34.40,34.70,33.82,34.42,33123400,34.3751
2015-04-10,32.95,34.47,32.68,34.34,33607300,34.29521
2015-04-09,34.00,34.11,32.11,32.95,31650700,32.90702
2015-04-08,35.29,35.29,33.52,33.91,46163600,33.86577
2015-04-07,35.85,36.07,35.00,35.30,34658000,35.25395
2015-04-06,35.53,35.53,35.53,35.53,000,35.48365
2015-04-03,34.79,35.60,34.40,35.53,45787500,35.48365
2015-04-02,34.87,35.29,34.39,34.79,34367200,34.74462
2015-04-01,34.75,35.00,34.20,34.69,31772700,34.64475
2015-03-31,35.39,35.83,34.16,34.64,46794600,34.59481
2015-03-30,33.46,34.56,33.43,34.52,35829300,34.47497
2015-03-27,34.12,34.50,33.27,33.46,31687000,33.41635
2015-03-26,34.20,35.30,33.62,34.05,42258300,34.00558
2015-03-25,34.90,35.27,34.20,34.34,42249800,34.29521
2015-03-24,33.81,35.40,33.50,34.83,55401000,34.78457
2015-03-23,33.52,34.18,33.46,33.76,32117000,33.71596
2015-03-20,33.67,34.50,33.29,33.49,36792300,33.44632
2015-03-19,33.50,34.31,33.22,33.67,38048700,33.62608
2015-03-18,33.29,33.78,32.80,33.27,42128500,33.2266
2015-03-17,32.30,34.50,31.88,33.39,57570400,33.34644
2015-03-16,31.27,32.16,31.27,32.10,31572400,32.05813
2015-03-13,30.61,31.27,30.61,31.11,16383100,31.06942
2015-03-12,30.46,30.98,30.28,30.81,15263500,30.76981
2015-03-11,31.09,31.25,30.34,30.49,20115600,30.45023
2015-03-10,31.37,31.55,31.00,31.09,18466600,31.04944
2015-03-09,30.93,31.62,30.72,31.46,19819200,31.41896
2015-03-06,31.25,31.46,30.60,31.39,23612700,31.34905
2015-03-05,32.20,32.37,30.83,31.22,32207900,31.17927
2015-03-04,32.60,33.36,31.50,32.05,39104500,32.00819
2015-03-03,32.17,33.28,31.61,32.39,42364000,32.34775
2015-03-02,31.79,32.58,31.00,32.20,37955500,32.158
2015-02-27,30.90,33.18,30.90,31.79,64331500,31.74853
2015-02-26,29.95,30.35,29.63,30.23,26620100,30.19057
2015-02-25,29.33,30.15,28.96,29.88,25445400,29.84102
2015-02-24,29.20,29.20,29.20,29.20,000,29.16191
2015-02-23,29.20,29.20,29.20,29.20,000,29.16191
2015-02-20,29.20,29.20,29.20,29.20,000,29.16191
2015-02-19,29.20,29.20,29.20,29.20,000,29.16191
2015-02-18,29.20,29.20,29.20,29.20,000,29.16191
2015-02-17,29.36,29.60,29.07,29.20,16018500,29.16191
2015-02-16,28.93,29.58,28.75,29.31,21866200,29.27177
2015-02-13,28.35,29.30,28.35,28.86,24239500,28.82235
2015-02-12,28.89,28.92,28.06,28.51,17281800,28.47281
2015-02-11,28.58,29.18,28.42,28.88,17716100,28.84233
2015-02-10,27.86,28.73,27.86,28.55,16977200,28.51276
2015-02-09,27.80,28.16,27.60,27.86,12674500,27.82366
2015-02-06,29.00,29.06,27.72,27.87,24374100,27.83365
