Date,Open,High,Low,Close,Volume,Adj Close
2015-11-04,39.49,39.89,39.20,39.75,23677900,39.75
2015-11-03,40.00,40.00,39.50,39.57,34011100,39.57
2015-11-02,37.91,37.91,37.91,37.91,751000,37.91
2015-10-30,34.46,34.46,34.46,34.46,000,34.46
2015-10-29,34.46,34.46,34.46,34.46,000,34.46
2015-10-28,34.46,34.46,34.46,34.46,000,34.46
2015-10-27,34.46,34.46,34.46,34.46,000,34.46
2015-10-26,34.46,34.46,34.46,34.46,000,34.46
2015-10-23,34.46,34.46,34.46,34.46,000,34.46
2015-10-22,34.46,34.46,34.46,34.46,000,34.46
2015-10-21,34.46,34.46,34.46,34.46,000,34.46
2015-10-20,34.46,34.46,34.46,34.46,000,34.46
2015-10-19,34.46,34.46,34.46,34.46,000,34.46
2015-10-16,34.46,34.46,34.46,34.46,000,34.46
2015-10-15,34.46,34.46,34.46,34.46,000,34.46
2015-10-14,34.46,34.46,34.46,34.46,000,34.46
2015-10-13,34.46,34.46,34.46,34.46,000,34.46
2015-10-12,34.46,34.46,34.46,34.46,000,34.46
2015-10-09,34.46,34.46,34.46,34.46,000,34.46
2015-10-08,34.46,34.46,34.46,34.46,000,34.46
2015-10-07,34.46,34.46,34.46,34.46,000,34.46
2015-10-06,34.46,34.46,34.46,34.46,000,34.46
2015-10-05,34.46,34.46,34.46,34.46,000,34.46
2015-10-02,34.46,34.46,34.46,34.46,000,34.46
2015-10-01,34.46,34.46,34.46,34.46,000,34.46
2015-09-30,34.46,34.46,34.46,34.46,000,34.46
2015-09-29,34.46,34.46,34.46,34.46,000,34.46
2015-09-28,34.46,34.46,34.46,34.46,000,34.46
2015-09-25,34.46,34.46,34.46,34.46,000,34.46
2015-09-24,34.46,34.46,34.46,34.46,000,34.46
2015-09-23,34.46,34.46,34.46,34.46,000,34.46
2015-09-22,34.46,34.46,34.46,34.46,000,34.46
2015-09-21,33.35,34.58,33.22,34.46,4188200,34.46
2015-09-18,33.76,34.25,33.32,33.73,3076900,33.73
2015-09-17,34.18,34.88,33.58,33.71,5907900,33.71
2015-09-16,32.80,35.26,32.58,34.55,6007700,34.55
2015-09-15,33.50,33.50,32.48,32.53,5843900,32.53
2015-09-14,35.19,35.20,32.15,33.96,11891800,33.96
2015-09-11,34.99,35.37,34.50,34.93,3488500,34.93
2015-09-10,35.10,35.72,34.82,35.04,5537000,35.04
2015-09-09,34.99,36.17,34.90,35.36,9826000,35.36
2015-09-08,33.99,35.42,33.50,35.30,8094100,35.30
2015-09-07,33.75,34.94,33.71,34.16,6869500,34.16
2015-09-04,33.78,33.78,33.78,33.78,000,33.78
2015-09-03,33.78,33.78,33.78,33.78,000,33.78
2015-09-02,32.03,34.08,31.88,33.78,15741400,33.78
2015-09-01,33.95,34.08,32.30,33.58,14647900,33.58
2015-08-31,34.45,34.48,33.53,34.14,9751100,34.14
2015-08-28,34.10,35.35,33.48,35.05,15917600,35.05
2015-08-27,33.04,34.03,32.61,33.98,11435700,33.98
2015-08-26,31.97,34.00,31.11,32.30,15878500,32.30
2015-08-25,31.60,33.61,31.53,31.87,15606700,31.87
2015-08-24,35.15,35.58,32.97,33.03,25052800,33.03
2015-08-21,38.26,38.87,36.55,36.63,11970900,36.63
2015-08-20,39.45,40.00,38.88,38.95,9548700,38.95
2015-08-19,38.65,40.01,38.25,39.92,9829200,39.92
2015-08-18,42.30,42.38,38.65,39.02,10323500,39.02
2015-08-17,41.39,42.55,41.35,42.16,9220600,42.16
2015-08-14,41.18,42.36,41.03,41.62,8828900,41.62
2015-08-13,40.33,41.34,40.28,41.19,6312900,41.19
2015-08-12,41.49,41.99,40.50,40.66,8802100,40.66
2015-08-11,42.05,42.42,41.75,41.82,11516400,41.82
2015-08-10,41.60,42.58,41.20,42.34,13725700,42.34
2015-08-07,40.90,41.94,40.50,41.22,12743100,41.22
2015-08-06,40.15,40.81,40.03,40.37,6055600,40.37
2015-08-05,41.85,42.00,40.52,40.91,15134500,40.91
2015-08-04,39.20,41.00,39.09,40.96,17391700,40.96
2015-08-03,39.80,40.80,39.20,39.45,17339000,39.45
2015-07-31,38.05,39.20,37.51,38.51,10023400,38.51
2015-07-30,39.00,39.80,38.50,38.73,16087900,38.73
2015-07-29,40.00,40.80,37.03,40.18,42643900,40.18
2015-07-28,40.26,40.26,40.26,40.26,000,40.26
2015-07-27,40.26,40.26,40.26,40.26,000,40.26
2015-07-24,40.26,40.26,40.26,40.26,000,40.26
2015-07-23,40.26,40.26,40.26,40.26,000,40.26
2015-07-22,40.26,40.26,40.26,40.26,000,40.26
2015-07-21,40.26,40.26,40.26,40.26,000,40.26
2015-07-20,40.26,40.26,40.26,40.26,000,40.26
2015-07-17,40.26,40.26,40.26,40.26,000,40.26
2015-07-16,40.26,40.26,40.26,40.26,000,40.26
2015-07-15,40.26,40.26,40.26,40.26,000,40.26
2015-07-14,40.26,40.26,40.26,40.26,000,40.26
2015-07-13,40.26,40.26,40.26,40.26,000,40.26
2015-07-10,40.26,40.26,40.26,40.26,000,40.26
2015-07-09,40.26,40.26,40.26,40.26,000,40.26
2015-07-08,40.26,40.26,40.26,40.26,000,40.26
2015-07-07,40.26,40.26,40.26,40.26,000,40.26
2015-07-06,41.81,41.81,36.21,40.26,38316200,40.26
2015-07-03,37.90,39.38,35.13,38.01,30653800,38.01
2015-07-02,41.66,41.97,37.47,38.23,24379900,38.23
2015-07-01,42.52,44.30,41.50,41.63,15758000,41.63
2015-06-30,40.82,43.98,39.00,43.40,22596300,43.40
2015-06-29,43.75,44.26,38.41,41.06,22005700,41.06
2015-06-26,44.60,45.19,42.27,42.67,23888100,42.67
2015-06-25,46.97,46.97,46.97,46.97,000,46.97
2015-06-24,46.98,47.29,45.72,46.97,14001500,46.97
2015-06-23,45.05,46.38,43.00,46.28,13893300,46.28
2015-06-22,44.33,44.33,44.33,44.33,000,44.33
2015-06-19,48.00,48.65,43.91,44.33,19028000,44.33
2015-06-18,52.01,52.06,48.51,48.66,17326700,48.66
2015-06-17,51.77,53.27,50.80,52.06,22256600,52.06
2015-06-16,50.50,53.51,49.45,51.49,30191700,51.49
2015-06-15,51.90,52.60,50.02,50.47,26428500,50.47
2015-06-12,48.93,50.50,48.81,49.75,20333900,49.75
2015-06-11,49.20,49.35,48.00,48.54,14696100,48.54
2015-06-10,47.80,49.86,47.50,48.97,17942600,48.97
2015-06-09,48.70,49.40,47.66,48.20,12498600,48.20
2015-06-08,48.20,49.20,47.30,48.75,15530200,48.75
2015-06-05,48.36,49.19,47.35,48.19,15382700,48.19
2015-06-04,49.03,49.30,45.76,47.77,17689800,47.77
2015-06-03,50.90,51.00,48.80,49.47,15682600,49.47
2015-06-02,49.82,50.97,48.80,50.92,19266300,50.92
2015-06-01,47.26,50.28,46.50,49.77,18404300,49.77
2015-05-29,47.20,48.59,45.87,47.24,15316200,47.24
2015-05-28,51.50,51.70,47.50,47.58,20979200,47.58
2015-05-27,49.21,52.81,48.30,51.75,23227500,51.75
2015-05-26,48.09,49.60,47.43,49.22,20062900,49.22
2015-05-25,46.52,48.84,46.52,48.60,21446100,48.60
2015-05-22,46.21,46.70,45.60,46.52,20136700,46.52
2015-05-21,45.00,45.65,44.48,45.21,14901300,45.21
2015-05-20,44.66,45.84,44.64,44.77,15824000,44.77
2015-05-19,43.39,44.80,42.80,44.58,12553700,44.58
2015-05-18,43.60,44.10,43.33,43.58,11346500,43.58
2015-05-15,44.10,44.68,43.60,44.14,10290100,43.53
2015-05-14,45.37,45.77,43.60,44.14,20210400,43.53
2015-05-13,45.69,46.56,45.29,45.71,15317900,45.0783
2015-05-12,45.48,46.15,45.29,45.72,11805500,45.08816
2015-05-11,45.00,45.65,44.68,45.51,16763300,44.88106
2015-05-08,44.62,45.59,44.10,44.81,8376800,44.19074
2015-05-07,44.00,44.98,43.70,44.56,7415900,43.9442
2015-05-06,45.58,45.89,43.83,44.01,7356300,43.40179
2015-05-05,46.38,46.39,44.75,45.19,7541400,44.56549
2015-05-04,46.10,46.45,45.41,46.39,7425000,45.7489
2015-05-01,46.05,46.05,46.05,46.05,000,45.4136
2015-04-30,47.47,47.72,45.80,46.05,14493200,45.4136
2015-04-29,46.30,47.53,46.21,47.39,7485500,46.73508
2015-04-28,48.29,48.49,46.31,46.63,11961300,45.98559
2015-04-27,48.95,49.58,47.90,48.65,11092200,47.97767
2015-04-24,48.79,49.68,48.04,48.63,8699600,47.95795
2015-04-23,49.64,50.28,48.40,49.47,13579200,48.78634
2015-04-22,47.98,49.99,47.70,49.43,17957600,48.74689
2015-04-21,46.20,48.00,46.00,47.77,13370500,47.10983
2015-04-20,46.50,46.74,45.55,45.78,17883400,45.14733
2015-04-17,47.56,48.18,46.50,46.75,11952500,46.10393
2015-04-16,45.47,48.39,45.00,47.11,13722300,46.45895
2015-04-15,47.25,47.29,45.67,45.76,11453000,45.12761
2015-04-14,47.06,48.39,46.80,47.73,12736000,47.07039
2015-04-13,47.35,47.70,46.51,47.03,14526800,46.38006
2015-04-10,43.35,48.00,43.12,47.84,21673700,47.17887
2015-04-09,44.60,44.69,42.83,43.64,14301200,43.03691
2015-04-08,45.00,45.19,44.00,44.81,16741300,44.19074
2015-04-07,43.39,45.18,43.20,44.71,20717300,44.09212
2015-04-06,43.02,43.02,43.02,43.02,000,42.42548
2015-04-03,43.00,43.19,42.68,43.02,11484400,42.42548
2015-04-02,43.19,44.30,42.90,43.20,13748800,42.60299
2015-04-01,42.65,43.19,42.27,43.09,12479000,42.49451
2015-03-31,43.11,43.80,42.50,42.53,12720700,41.94225
2015-03-30,42.90,43.72,42.16,43.21,18814700,42.61285
2015-03-27,43.50,44.49,43.21,43.25,11875000,42.6523
2015-03-26,42.80,44.41,42.62,43.46,17999400,42.8594
2015-03-25,42.80,43.23,42.16,42.75,15030800,42.15921
2015-03-24,41.88,43.19,41.42,42.98,21418700,42.38603
2015-03-23,41.73,41.89,41.00,41.60,16747800,41.0251
2015-03-20,42.00,42.20,41.35,41.68,13062700,41.104
2015-03-19,43.22,43.59,42.13,42.28,15307900,41.6957
2015-03-18,41.80,42.23,41.60,42.04,9362000,41.45902
2015-03-17,42.20,42.49,41.56,41.83,13426100,41.25192
2015-03-16,41.50,42.82,41.02,42.42,10938300,41.83377
2015-03-13,41.10,41.90,40.85,41.23,8279500,40.66021
2015-03-12,41.30,41.66,40.51,40.75,8101300,40.18685
2015-03-11,41.40,42.26,40.67,41.16,16874800,40.59118
2015-03-10,39.08,41.78,39.08,41.41,21929500,40.83773
2015-03-09,38.85,39.32,38.03,39.08,12829200,38.53993
2015-03-06,37.12,39.75,36.92,38.82,17108700,38.28352
2015-03-05,37.48,37.55,36.86,37.10,6829800,36.58729
2015-03-04,37.01,37.49,36.92,37.48,7007000,36.96204
2015-03-03,38.11,38.11,36.90,37.00,9704700,36.48867
2015-03-02,38.10,38.40,37.67,38.19,9187800,37.66222
2015-02-27,37.99,38.56,37.83,38.08,6047000,37.55375
2015-02-26,37.50,38.18,37.21,38.01,5157600,37.48471
2015-02-25,38.50,38.50,37.23,37.48,7954400,36.96204
2015-02-24,38.39,38.39,38.39,38.39,000,37.85946
2015-02-23,38.39,38.39,38.39,38.39,000,37.85946
2015-02-20,38.39,38.39,38.39,38.39,000,37.85946
2015-02-19,38.39,38.39,38.39,38.39,000,37.85946
2015-02-18,38.39,38.39,38.39,38.39,000,37.85946
2015-02-17,38.06,38.88,38.06,38.39,6309500,37.85946
