Date,Open,High,Low,Close,Volume,Adj Close
2015-11-04,10.54,10.54,10.54,10.54,000,10.54
2015-11-03,10.54,10.54,10.54,10.54,000,10.54
2015-11-02,10.54,10.54,10.54,10.54,000,10.54
2015-10-30,10.54,10.54,10.54,10.54,000,10.54
2015-10-29,10.54,10.54,10.54,10.54,000,10.54
2015-10-28,10.54,10.54,10.54,10.54,000,10.54
2015-10-27,10.54,10.54,10.54,10.54,000,10.54
2015-10-26,10.54,10.54,10.54,10.54,000,10.54
2015-10-23,10.54,10.54,10.54,10.54,000,10.54
2015-10-22,10.54,10.54,10.54,10.54,000,10.54
2015-10-21,10.54,10.54,10.54,10.54,000,10.54
2015-10-20,10.54,10.54,10.54,10.54,000,10.54
2015-10-19,10.54,10.54,10.54,10.54,000,10.54
2015-10-16,10.54,10.54,10.54,10.54,000,10.54
2015-10-15,10.54,10.54,10.54,10.54,000,10.54
2015-10-14,10.54,10.54,10.54,10.54,000,10.54
2015-10-13,10.54,10.54,10.54,10.54,000,10.54
2015-10-12,10.54,10.54,10.54,10.54,000,10.54
2015-10-09,10.54,10.54,10.54,10.54,000,10.54
2015-10-08,10.54,10.54,10.54,10.54,000,10.54
2015-10-07,10.54,10.54,10.54,10.54,000,10.54
2015-10-06,10.54,10.54,10.54,10.54,000,10.54
2015-10-05,10.54,10.54,10.54,10.54,000,10.54
2015-10-02,10.54,10.54,10.54,10.54,000,10.54
2015-10-01,10.54,10.54,10.54,10.54,000,10.54
2015-09-30,10.54,10.54,10.54,10.54,000,10.54
2015-09-29,10.54,10.54,10.54,10.54,000,10.54
2015-09-28,10.54,10.54,10.54,10.54,000,10.54
2015-09-25,10.54,10.54,10.54,10.54,000,10.54
2015-09-24,10.54,10.54,10.54,10.54,000,10.54
2015-09-23,10.54,10.54,10.54,10.54,000,10.54
2015-09-22,10.54,10.54,10.54,10.54,000,10.54
2015-09-21,10.54,10.54,10.54,10.54,000,10.54
2015-09-18,10.54,10.54,10.54,10.54,000,10.54
2015-09-17,10.54,10.54,10.54,10.54,000,10.54
2015-09-16,10.54,10.54,10.54,10.54,000,10.54
2015-09-15,10.54,10.54,10.54,10.54,000,10.54
2015-09-14,10.54,10.54,10.54,10.54,000,10.54
2015-09-11,10.54,10.54,10.54,10.54,000,10.54
2015-09-10,10.54,10.54,10.54,10.54,000,10.54
2015-09-09,10.54,10.54,10.54,10.54,000,10.54
2015-09-08,10.54,10.54,10.54,10.54,000,10.54
2015-09-07,10.54,10.54,10.54,10.54,000,10.54
2015-09-04,10.54,10.54,10.54,10.54,000,10.54
2015-09-03,10.54,10.54,10.54,10.54,000,10.54
2015-09-02,10.54,10.54,10.54,10.54,000,10.54
2015-09-01,10.54,10.54,10.54,10.54,000,10.54
2015-08-31,10.01,10.65,9.82,10.54,22290800,10.54
2015-08-28,9.39,10.19,9.27,10.15,43386400,10.15
2015-08-27,8.50,9.31,8.31,9.27,50097500,9.27
2015-08-26,8.81,10.00,8.81,8.81,74141800,8.81
2015-08-25,9.79,9.79,9.79,9.79,3711000,9.79
2015-08-24,11.10,11.48,10.88,10.88,17012100,10.88
2015-08-21,11.53,12.46,11.32,12.09,58705000,12.09
2015-08-20,11.01,12.33,11.01,11.89,51462400,11.89
2015-08-19,10.24,11.65,10.06,11.30,40670000,11.30
2015-08-18,11.69,11.82,10.61,10.65,49145100,10.65
2015-08-17,11.66,11.99,11.20,11.79,35645100,11.79
2015-08-14,11.09,12.05,11.09,11.59,41244300,11.59
2015-08-13,10.50,11.06,10.40,11.04,31319600,11.04
2015-08-12,10.10,10.82,10.03,10.51,31315300,10.51
2015-08-11,10.01,10.59,10.01,10.30,32161400,10.30
2015-08-10,9.72,10.48,9.58,10.30,54501200,10.30
2015-08-07,9.21,9.92,9.21,9.68,46803400,9.68
2015-08-06,8.15,9.10,7.97,9.06,46201700,9.06
2015-08-05,8.38,8.64,8.27,8.31,26051100,8.31
2015-08-04,7.59,8.30,7.59,8.29,20135300,8.29
2015-08-03,8.00,8.12,7.43,7.61,16671400,7.61
2015-07-31,8.19,8.60,7.90,8.05,19023600,8.05
2015-07-30,8.50,8.71,8.15,8.26,23943300,8.26
2015-07-29,8.22,8.58,7.86,8.52,24010300,8.52
2015-07-28,7.88,8.70,7.70,8.04,31071300,8.04
2015-07-27,9.20,9.56,8.56,8.56,30009600,8.56
2015-07-24,9.71,9.95,9.31,9.51,39719300,9.51
2015-07-23,9.50,9.80,9.33,9.69,34387100,9.69
2015-07-22,9.65,9.77,8.99,9.53,51200400,9.53
2015-07-21,8.86,9.83,8.55,9.61,49320900,9.61
2015-07-20,8.71,9.60,8.60,8.95,38022400,8.95
2015-07-17,8.21,8.79,8.10,8.73,47427700,8.73
2015-07-16,7.18,8.25,7.18,7.99,31222900,7.99
2015-07-15,8.35,8.63,7.89,7.89,41049700,7.89
2015-07-14,8.50,9.23,8.28,8.77,68295900,8.77
2015-07-13,8.50,8.54,7.96,8.54,66563000,8.54
2015-07-10,7.27,7.76,7.27,7.76,34461900,7.76
2015-07-09,5.77,7.05,5.77,7.05,65334900,7.05
2015-07-08,6.41,6.41,6.41,6.41,1899600,6.41
2015-07-07,7.40,7.40,7.12,7.12,17981900,7.12
2015-07-06,9.67,9.67,7.91,7.91,49112600,7.91
2015-07-03,9.00,9.89,8.79,8.79,29976200,8.79
2015-07-02,10.86,11.20,9.77,9.77,40090000,9.77
2015-07-01,11.69,12.23,10.57,10.85,36986300,10.85
2015-06-30,10.90,11.67,9.78,11.62,36811900,11.62
2015-06-29,12.50,12.50,10.75,10.95,41748200,10.868
2015-06-26,12.78,12.78,11.94,11.94,27514300,11.85059
2015-06-25,13.20,13.98,12.80,13.27,39325300,13.17063
2015-06-24,13.17,13.40,12.51,13.18,26934600,13.0813
2015-06-23,12.90,13.30,11.87,12.86,29573300,12.7637
2015-06-22,13.19,13.19,13.19,13.19,000,13.09122
2015-06-19,14.34,14.34,13.19,13.19,33588000,13.09122
2015-06-18,15.10,15.60,14.50,14.66,32175100,14.55022
2015-06-17,15.20,15.60,14.00,15.06,38712700,14.94722
2015-06-16,15.60,15.97,14.98,15.27,41900800,15.15565
2015-06-15,14.81,16.10,14.81,15.60,55031800,15.48318
2015-06-12,13.72,15.16,13.71,14.74,52418100,14.62962
2015-06-11,14.00,14.10,13.71,13.79,31758800,13.68673
2015-06-10,13.24,14.20,13.02,14.05,45741300,13.94479
2015-06-09,13.21,13.70,13.09,13.39,35454900,13.28973
2015-06-08,13.50,13.96,13.02,13.48,48640900,13.37905
2015-06-05,13.67,14.25,13.18,13.50,51445600,13.3989
2015-06-04,12.95,13.63,12.56,13.59,67742000,13.48823
2015-06-03,13.05,13.78,12.30,13.14,69508900,13.0416
2015-06-02,13.22,13.31,12.72,13.09,65044200,12.99197
2015-06-01,12.45,13.50,12.13,13.20,71118000,13.10115
2015-05-29,12.86,13.05,11.56,12.43,104592900,12.33692
2015-05-28,11.96,13.16,11.96,12.84,154725200,12.74385
2015-05-27,10.98,11.96,10.48,11.96,120515500,11.87044
2015-05-26,10.22,10.90,10.22,10.87,73728000,10.7886
2015-05-25,9.72,10.46,9.62,10.22,72860100,10.14347
2015-05-22,10.00,10.10,9.50,9.73,62059400,9.65714
2015-05-21,9.41,9.90,9.39,9.80,53899400,9.72661
2015-05-20,9.30,9.48,9.14,9.30,43904300,9.23036
2015-05-19,8.77,9.20,8.77,9.12,31456300,9.0517
2015-05-18,8.81,9.03,8.69,8.76,21762400,8.6944
2015-05-15,9.12,9.16,8.76,8.85,22513700,8.78373
2015-05-14,9.10,9.26,8.92,9.09,28871400,9.02193
2015-05-13,9.15,9.27,9.00,9.09,22127500,9.02193
2015-05-12,9.30,9.38,9.03,9.20,31808100,9.1311
2015-05-11,8.74,9.40,8.73,9.26,35789000,9.19066
2015-05-08,8.25,8.63,8.16,8.62,29785500,8.55545
2015-05-07,8.40,8.58,8.00,8.03,27690400,7.96987
2015-05-06,8.97,9.18,8.30,8.47,28454100,8.40657
2015-05-05,9.31,9.46,8.95,8.99,28486600,8.92268
2015-05-04,9.37,9.54,9.11,9.31,30728400,9.24028
2015-05-01,9.37,9.37,9.37,9.37,000,9.29983
2015-04-30,9.48,9.59,9.35,9.37,21680200,9.29983
2015-04-29,9.25,9.50,9.15,9.46,24725100,9.38916
2015-04-28,9.85,9.85,9.17,9.34,61262100,9.27006
2015-04-27,9.92,10.18,9.71,9.86,33673100,9.78616
2015-04-24,9.85,9.95,9.52,9.79,35332000,9.71669
2015-04-23,10.22,10.33,9.92,10.06,36980900,9.98467
2015-04-22,9.85,10.30,9.85,10.22,55673700,10.14347
2015-04-21,9.54,9.84,9.45,9.82,32869600,9.74646
2015-04-20,9.76,10.04,9.35,9.54,58540200,9.46856
2015-04-17,9.88,10.15,9.64,9.84,58994900,9.76631
2015-04-16,9.76,10.23,9.30,9.86,45612700,9.78616
2015-04-15,10.30,10.91,9.88,9.90,70148500,9.82586
2015-04-14,9.55,10.38,9.53,10.37,71013800,10.29234
2015-04-13,8.53,9.48,8.53,9.47,57749600,9.39908
2015-04-10,8.34,8.75,8.20,8.63,40611300,8.56537
2015-04-09,8.49,8.60,8.05,8.35,45660100,8.28747
2015-04-08,8.55,8.86,8.30,8.47,67711500,8.40657
2015-04-07,7.85,8.59,7.85,8.46,64410900,8.39665
2015-04-06,7.83,7.83,7.83,7.83,000,7.77136
2015-04-03,7.60,7.95,7.49,7.83,58612200,7.77136
2015-04-02,7.55,7.65,7.50,7.64,42088100,7.58279
2015-04-01,7.47,7.55,7.43,7.53,25967900,7.47361
2015-03-31,7.67,7.70,7.43,7.47,34338100,7.41406
2015-03-30,7.45,7.65,7.45,7.62,44043300,7.56294
2015-03-27,7.26,7.48,7.26,7.38,23799500,7.32473
2015-03-26,7.28,7.41,7.18,7.31,29272400,7.25526
2015-03-25,7.49,7.49,7.25,7.33,38905100,7.27511
2015-03-24,7.68,7.72,7.12,7.49,48122500,7.43391
2015-03-23,7.69,7.76,7.60,7.72,32232100,7.66219
2015-03-20,7.66,7.70,7.50,7.67,22963600,7.61256
2015-03-19,7.67,7.83,7.51,7.66,31261800,7.60264
2015-03-18,7.52,7.70,7.47,7.67,43471700,7.61256
2015-03-17,7.45,7.55,7.35,7.45,34923300,7.39421
2015-03-16,7.18,7.43,7.12,7.42,31285500,7.36443
2015-03-13,7.19,7.30,7.02,7.14,26429500,7.08653
2015-03-12,7.36,7.49,7.14,7.23,34554900,7.17586
2015-03-11,7.09,7.55,7.05,7.36,42429100,7.30488
2015-03-10,6.94,7.21,6.90,7.12,26568200,7.06668
2015-03-09,6.96,7.09,6.83,6.97,26815800,6.9178
2015-03-06,6.80,7.25,6.75,6.97,52281100,6.9178
2015-03-05,6.60,6.85,6.52,6.85,31594100,6.7987
2015-03-04,6.54,6.75,6.54,6.64,26210500,6.59028
2015-03-03,6.81,6.81,6.51,6.54,40135400,6.49102
2015-03-02,6.80,6.88,6.67,6.80,34515800,6.74908
2015-02-27,6.72,6.82,6.52,6.79,40122600,6.73915
2015-02-26,6.41,6.89,6.40,6.75,65207000,6.69945
2015-02-25,6.28,6.62,6.24,6.45,48962400,6.4017
2015-02-24,6.31,6.31,6.31,6.31,000,6.26275
2015-02-23,6.31,6.31,6.31,6.31,000,6.26275
2015-02-20,6.31,6.31,6.31,6.31,000,6.26275
2015-02-19,6.31,6.31,6.31,6.31,000,6.26275
2015-02-18,6.31,6.31,6.31,6.31,000,6.26275
2015-02-17,6.15,6.35,6.13,6.31,42597800,6.26275
2015-02-16,6.12,6.23,6.10,6.13,25670700,6.08409
2015-02-13,6.16,6.24,6.09,6.11,29831400,6.06424
2015-02-12,5.96,6.18,5.87,6.13,32286800,6.08409
2015-02-11,6.06,6.07,5.91,5.96,16866800,5.91537
2015-02-10,5.98,6.11,5.95,6.08,17528400,6.03447
2015-02-09,5.91,6.04,5.88,5.98,14046300,5.93522
2015-02-06,5.94,6.02,5.87,5.90,21031600,5.85582
2015-02-05,6.13,6.23,6.03,6.03,44613900,5.98484
2015-02-04,5.90,6.36,5.83,6.20,53986400,6.15357
2015-02-03,5.88,5.93,5.81,5.90,19762200,5.85582
2015-02-02,5.95,5.96,5.79,5.84,27228900,5.79627
2015-01-30,6.04,6.20,6.02,6.06,35655800,6.01462
2015-01-29,6.10,6.18,6.00,6.02,41404200,5.97492
2015-01-28,6.00,6.58,5.94,6.24,79592000,6.19327
2015-01-27,5.80,6.13,5.79,6.06,74388400,6.01462
2015-01-26,5.67,5.84,5.63,5.80,23298800,5.75657
2015-01-23,5.78,5.85,5.72,5.73,27478600,5.68709
2015-01-22,5.76,5.83,5.71,5.77,25740100,5.72679
2015-01-21,5.60,5.80,5.59,5.78,31696200,5.73672
2015-01-20,5.60,5.75,5.51,5.66,27445600,5.61761
2015-01-19,5.80,5.89,5.50,5.58,36936700,5.53821
2015-01-16,5.77,5.92,5.64,5.86,28465800,5.81612
2015-01-15,5.74,5.79,5.63,5.78,20944500,5.73672
2015-01-14,5.60,5.88,5.60,5.71,32970600,5.66724
2015-01-13,5.43,5.60,5.43,5.52,13690200,5.47866
2015-01-12,5.57,5.62,5.40,5.43,19452000,5.38934
2015-01-09,5.64,5.75,5.61,5.63,18398200,5.58784
2015-01-08,5.84,5.85,5.65,5.68,27508500,5.63746
2015-01-07,5.93,5.97,5.81,5.86,30370500,5.81612
2015-01-06,5.88,6.22,5.78,6.00,50994700,5.95507
2015-01-05,5.91,5.95,5.81,5.92,42687100,5.87567
2015-01-02,5.84,5.84,5.84,5.84,000,5.79627
2015-01-01,5.84,5.84,5.84,5.84,000,5.79627
2014-12-31,5.68,5.86,5.58,5.84,30446600,5.79627
2014-12-30,5.94,5.94,5.67,5.73,31582000,5.68709
2014-12-29,5.93,6.09,5.81,5.93,59210000,5.88559
2014-12-26,5.62,5.86,5.61,5.80,37209200,5.75657
2014-12-25,5.45,5.56,5.39,5.56,17619000,5.51836
2014-12-24,5.35,5.49,5.32,5.44,22921100,5.39926
2014-12-23,5.51,5.66,5.28,5.35,35722500,5.30994
2014-12-22,6.05,6.05,5.58,5.59,55154700,5.54814
2014-12-19,5.97,6.05,5.81,6.04,56421000,5.99477
2014-12-18,5.85,6.02,5.73,5.87,39742300,5.82604
2014-12-17,5.93,6.11,5.78,5.88,50430900,5.83597
2014-12-16,5.94,6.06,5.86,5.96,49397900,5.91537
2014-12-15,5.65,6.32,5.60,6.06,78705500,6.01462
2014-12-12,5.69,6.07,5.68,5.80,84778900,5.75657
2014-12-11,5.48,5.69,5.41,5.65,60680400,5.60769
2014-12-10,5.30,5.56,5.25,5.54,50084100,5.49851
2014-12-09,5.50,5.80,5.34,5.37,106775800,5.32979
2014-12-08,5.29,5.45,5.20,5.38,52816900,5.33971
2014-12-05,5.53,5.69,5.11,5.26,64453800,5.22061
2014-12-04,5.33,5.44,5.27,5.40,52464800,5.35956
2014-12-03,5.25,5.53,5.15,5.43,76078000,5.38934
2014-12-02,5.12,5.26,5.08,5.21,38585300,5.17098
2014-12-01,5.28,5.39,5.07,5.19,62104400,5.15113
2014-11-28,5.22,5.37,5.18,5.29,51456900,5.25039
2014-11-27,5.26,5.49,5.20,5.33,121346300,5.29009
2014-11-26,4.78,5.26,4.73,5.26,82887800,5.22061
2014-11-25,4.68,4.82,4.68,4.78,23041900,4.7442
2014-11-24,4.70,4.75,4.68,4.70,24096900,4.6648
2014-11-21,4.59,4.65,4.57,4.65,10551400,4.61518
2014-11-20,4.60,4.64,4.58,4.60,8527600,4.56555
2014-11-19,4.66,4.66,4.59,4.62,10610400,4.5854
2014-11-18,4.65,4.69,4.62,4.66,9889400,4.6251
2014-11-17,4.65,4.71,4.62,4.65,12182600,4.61518
2014-11-14,4.65,4.71,4.60,4.67,12661800,4.63503
