Date,Open,High,Low,Close,Volume,Adj Close
2015-11-04,11.28,11.28,11.28,11.28,000,11.28
2015-11-03,11.28,11.28,11.28,11.28,000,11.28
2015-11-02,11.28,11.28,11.28,11.28,000,11.28
2015-10-30,11.28,11.28,11.28,11.28,000,11.28
2015-10-29,11.28,11.28,11.28,11.28,000,11.28
2015-10-28,11.28,11.28,11.28,11.28,000,11.28
2015-10-27,11.28,11.28,11.28,11.28,000,11.28
2015-10-26,11.28,11.28,11.28,11.28,000,11.28
2015-10-23,11.28,11.28,11.28,11.28,000,11.28
2015-10-22,11.28,11.28,11.28,11.28,000,11.28
2015-10-21,11.28,11.28,11.28,11.28,000,11.28
2015-10-20,11.28,11.28,11.28,11.28,000,11.28
2015-10-19,11.28,11.28,11.28,11.28,000,11.28
2015-10-16,11.28,11.28,11.28,11.28,000,11.28
2015-10-15,11.28,11.28,11.28,11.28,000,11.28
2015-10-14,11.28,11.28,11.28,11.28,000,11.28
2015-10-13,11.28,11.28,11.28,11.28,000,11.28
2015-10-12,28.20,28.20,28.20,28.20,000,28.20
2015-10-09,28.20,28.20,28.20,28.20,000,11.28
2015-10-08,28.20,28.20,28.20,28.20,000,11.28
2015-10-07,28.20,28.20,28.20,28.20,000,11.28
2015-10-06,28.20,28.20,28.20,28.20,000,11.28
2015-10-05,28.20,28.20,28.20,28.20,000,11.28
2015-10-02,28.20,28.20,28.20,28.20,000,11.28
2015-10-01,28.20,28.20,28.20,28.20,000,11.28
2015-09-30,70.50,70.50,70.50,70.50,000,28.20
2015-09-29,70.50,70.50,70.50,70.50,000,28.20
2015-09-28,62.75,72.35,62.75,70.50,10980900,28.20
2015-09-25,70.50,70.50,70.50,70.50,000,28.20
2015-09-24,70.50,70.50,70.50,70.50,000,28.20
2015-09-23,70.50,70.50,70.50,70.50,000,28.20
2015-09-22,70.50,70.50,70.50,70.50,000,28.20
2015-09-21,70.50,70.50,70.50,70.50,000,28.20
2015-09-18,70.50,70.50,70.50,70.50,000,28.20
2015-09-17,70.50,70.50,70.50,70.50,000,28.20
2015-09-16,70.50,70.50,70.50,70.50,000,28.20
2015-09-15,70.50,70.50,70.50,70.50,000,28.20
2015-09-14,70.50,70.50,70.50,70.50,000,28.20
2015-09-11,70.50,70.50,70.50,70.50,000,28.20
2015-09-10,70.50,70.50,70.50,70.50,000,28.20
2015-09-09,70.50,70.50,70.50,70.50,000,28.20
2015-09-08,70.50,70.50,70.50,70.50,000,28.20
2015-09-07,70.50,70.50,70.50,70.50,000,28.20
2015-09-04,70.50,70.50,70.50,70.50,000,28.20
2015-09-03,70.50,70.50,70.50,70.50,000,28.20
2015-09-02,70.50,70.50,70.50,70.50,000,28.20
2015-09-01,70.50,70.50,70.50,70.50,000,28.20
2015-08-31,70.50,70.50,70.50,70.50,000,28.20
2015-08-28,70.50,70.50,70.50,70.50,000,28.20
2015-08-27,70.50,70.50,70.50,70.50,000,28.20
2015-08-26,70.50,70.50,70.50,70.50,000,28.20
2015-08-25,62.75,72.35,62.75,70.50,10980900,28.20
2015-08-24,70.00,77.075,69.00,69.525,15668700,27.81
2015-08-21,73.00,78.75,72.20,75.175,16911200,30.07
2015-08-20,75.65,82.725,71.375,75.675,22063300,30.27
2015-08-19,68.775,77.975,68.775,77.975,9576000,31.19
2015-08-18,73.00,76.90,68.775,70.875,12758200,28.35
2015-08-17,75.75,82.475,73.625,75.05,15575400,30.02
2015-08-14,73.90,78.50,73.025,74.975,8570500,29.99
2015-08-13,74.775,81.25,72.125,73.55,10920300,29.42
2015-08-12,68.10,76.25,67.525,75.45,9925700,30.18
2015-08-11,64.35,70.775,64.25,69.55,10259100,27.82
2015-08-10,58.625,64.35,58.625,64.35,7382300,25.74
2015-08-07,56.75,58.60,56.25,58.50,7808700,23.40
2015-08-06,53.00,57.50,51.30,55.575,9605200,22.23
2015-08-05,51.85,55.375,50.90,53.10,16422600,21.24
2015-08-04,45.75,50.35,45.75,50.35,5552100,20.14
2015-08-03,47.50,47.95,44.75,45.60,6241300,18.24
2015-07-31,47.50,49.975,46.65,47.70,7964500,19.08
2015-07-30,49.475,50.925,48.75,49.95,11577000,19.98
2015-07-29,47.85,51.25,47.175,50.325,16691600,20.13
2015-07-28,40.725,49.60,40.625,47.875,17688200,19.15
2015-07-27,46.25,49.475,45.125,45.125,21203300,18.05
2015-07-24,50.15,50.15,50.15,50.15,17601300,20.06
2015-07-23,45.60,45.60,45.60,45.60,173100,18.24
2015-07-22,41.45,41.45,41.45,41.45,77200,16.58
2015-07-21,37.675,37.675,37.675,37.675,000,15.07
2015-07-20,37.675,37.675,37.675,37.675,000,15.07
2015-07-17,37.675,37.675,37.675,37.675,000,15.07
2015-07-16,37.675,37.675,37.675,37.675,000,15.07
2015-07-15,37.675,37.675,37.675,37.675,000,15.07
2015-07-14,37.675,37.675,37.675,37.675,000,15.07
2015-07-13,37.675,37.675,37.675,37.675,000,15.07
2015-07-10,37.675,37.675,37.675,37.675,000,15.07
2015-07-09,37.675,37.675,37.675,37.675,000,15.07
2015-07-08,31.25,38.20,31.25,37.675,30390100,15.07
2015-07-07,34.725,34.725,34.725,34.725,1754000,13.89
2015-07-06,46.50,46.50,38.575,38.575,8152200,15.43
2015-07-03,42.975,46.00,42.85,42.85,8222000,17.14
2015-07-02,50.15,52.525,47.60,47.60,8808200,19.04
2015-07-01,58.825,60.725,52.90,52.90,7988400,21.16
2015-06-30,56.125,60.00,52.25,58.775,11249800,23.51
2015-06-29,65.75,67.00,58.05,58.05,9969400,23.22
2015-06-26,69.05,69.65,64.50,64.50,8879700,25.80
2015-06-25,70.00,75.00,69.25,71.675,14669800,28.67
2015-06-24,67.50,69.975,67.125,69.55,10122500,27.82
2015-06-23,66.55,67.50,59.25,66.975,11201100,26.79
2015-06-22,65.375,65.375,65.375,65.375,000,26.15
2015-06-19,68.75,72.475,65.00,65.375,8998800,26.15
2015-06-18,70.75,73.30,70.00,71.025,7813500,28.41
2015-06-17,72.15,72.825,67.75,71.10,6482600,28.44
2015-06-16,70.50,73.65,69.125,71.875,7415300,28.75
2015-06-15,74.00,74.40,70.75,72.725,10470000,29.09
2015-06-12,71.725,78.75,70.75,73.725,12497800,29.49
2015-06-11,70.00,72.75,67.50,71.725,11019700,28.69
2015-06-10,70.25,71.85,67.15,70.925,10870800,28.37
2015-06-09,69.475,72.375,67.20,70.075,8097000,28.03
2015-06-08,73.75,73.75,68.75,69.55,11998400,27.82
2015-06-05,77.05,79.50,73.375,74.90,12946700,29.96
2015-06-04,79.75,79.75,71.875,76.325,11851900,30.53
2015-06-03,74.375,81.375,70.00,79.70,19952400,31.88
2015-06-02,67.50,73.975,67.00,73.975,14519200,29.59
2015-06-01,68.40,69.25,63.225,67.25,20048000,26.90
2015-05-29,57.025,63.075,56.25,63.075,22744000,25.23
2015-05-28,57.075,59.475,55.75,57.35,16475900,22.94
2015-05-27,58.50,58.875,56.675,57.075,11271600,22.83
2015-05-26,56.10,58.50,56.00,58.425,13963000,23.37
2015-05-25,57.00,57.00,55.375,56.10,14889000,22.44
2015-05-22,58.625,60.70,56.95,57.75,14779300,23.10
2015-05-21,56.325,59.00,55.90,57.825,10880800,23.13
2015-05-20,55.00,58.25,53.875,56.25,13797300,22.50
2015-05-19,50.30,54.325,49.50,53.85,13165900,21.54
2015-05-18,51.50,51.50,49.375,50.10,7985800,20.04
2015-05-15,52.25,52.40,50.90,51.35,7728600,20.54
2015-05-14,52.50,53.50,50.025,51.125,8328100,20.45
2015-05-13,51.50,53.70,51.125,52.50,11425200,21.00
2015-05-12,51.25,53.25,50.40,51.475,8080400,20.59
2015-05-11,48.575,52.20,48.225,51.425,9112800,20.57
2015-05-08,46.775,48.825,46.775,48.35,5289600,19.34
2015-05-07,49.95,49.95,46.625,46.95,5043700,18.78
2015-05-06,50.35,51.475,48.225,48.825,6894600,19.53
2015-05-05,52.10,53.675,48.75,50.65,12733400,20.26
2015-05-04,48.775,52.125,47.375,52.10,16094500,20.84
2015-05-01,48.30,48.30,48.30,48.30,000,19.32
2015-04-30,46.00,49.95,45.975,48.30,10739300,19.32
2015-04-29,45.15,46.875,45.00,46.05,7887100,18.42
2015-04-28,48.50,48.725,44.90,45.15,11542600,18.06
2015-04-27,48.45,49.425,48.05,48.45,9516000,19.38
2015-04-24,48.725,49.25,47.00,48.45,11549700,19.38
2015-04-23,50.00,50.85,47.875,49.275,12772200,19.71
2015-04-22,48.40,49.925,47.25,48.95,13743200,19.58
2015-04-21,45.40,49.20,45.375,48.70,16261900,19.48
2015-04-20,49.50,49.75,47.375,47.375,21533900,18.95
2015-04-17,52.575,56.75,52.575,52.65,30378600,21.06
2015-04-16,60.00,62.50,54.10,58.425,19197000,23.37
2015-04-15,51.95,60.10,50.025,60.10,22118900,24.04
2015-04-14,57.525,60.05,53.00,54.625,23570900,21.85
2015-04-13,50.075,54.60,50.075,54.60,11407900,21.84
2015-04-10,50.00,50.00,48.25,49.625,14609900,19.85
2015-04-09,45.475,49.875,45.475,49.325,22250200,19.73
2015-04-08,41.00,45.35,40.45,45.35,14448600,18.14
2015-04-07,41.675,41.70,40.175,41.225,11890000,16.49
2015-04-06,41.75,41.75,41.75,41.75,000,16.70
2015-04-03,39.125,42.50,38.775,41.75,12440900,16.70
2015-04-02,39.225,40.20,38.325,39.15,13584900,15.66
2015-04-01,35.55,39.05,35.525,39.05,16141500,15.62
2015-03-31,35.20,35.875,34.65,35.50,8997800,14.20
2015-03-30,34.025,36.75,33.875,35.325,11817200,14.13
2015-03-27,33.90,34.40,33.625,34.125,4756100,13.65
2015-03-26,33.65,34.50,33.20,34.00,6381100,13.60
2015-03-25,34.50,34.50,33.20,33.875,8791800,13.55
2015-03-24,34.30,34.625,32.50,34.575,9284700,13.83
2015-03-23,34.375,34.675,34.00,34.275,10037800,13.71
2015-03-20,33.80,34.70,33.55,34.35,7839300,13.74
2015-03-19,35.00,35.00,33.475,33.825,15893300,13.53
2015-03-18,35.075,35.95,34.50,35.325,9037900,14.13
2015-03-17,35.25,36.125,34.90,35.35,12554800,14.14
2015-03-16,36.825,36.825,34.675,36.00,25433200,14.40
2015-03-13,30.775,33.475,30.775,33.475,10501900,13.39
2015-03-12,32.35,32.35,29.40,30.425,14213000,12.17
2015-03-11,29.40,29.40,29.40,29.40,000,11.76
2015-03-10,28.525,29.675,28.25,29.40,3841400,11.76
2015-03-09,29.20,29.20,28.00,28.475,4335400,11.39
2015-03-06,29.20,29.575,29.025,29.225,2165600,11.69
2015-03-05,29.50,29.65,28.00,29.175,2997600,11.67
2015-03-04,29.025,29.90,29.025,29.45,4379300,11.78
2015-03-03,29.25,29.45,28.875,29.15,3587200,11.66
2015-03-02,29.45,29.875,28.425,29.625,5051400,11.85
2015-02-27,29.45,29.925,29.05,29.425,3032000,11.77
2015-02-26,29.975,30.60,29.30,29.45,3895600,11.78
2015-02-25,29.975,30.375,29.725,29.975,2730100,11.99
2015-02-24,29.875,29.875,29.875,29.875,000,11.95
2015-02-23,29.875,29.875,29.875,29.875,000,11.95
2015-02-20,29.875,29.875,29.875,29.875,000,11.95
2015-02-19,29.875,29.875,29.875,29.875,000,11.95
2015-02-18,29.875,29.875,29.875,29.875,000,11.95
2015-02-17,29.675,30.225,29.30,29.875,4457600,11.95
2015-02-16,28.625,29.625,28.575,29.375,4491000,11.75
2015-02-13,29.125,29.45,28.35,28.725,5080700,11.49
2015-02-12,28.25,29.475,27.90,28.975,4874900,11.59
2015-02-11,27.125,29.325,26.90,28.575,4478200,11.43
2015-02-10,27.20,27.80,26.725,27.15,2990300,10.86
2015-02-09,27.95,28.25,27.125,27.375,3666700,10.95
2015-02-06,28.55,29.375,27.425,27.825,5968700,11.13
2015-02-05,28.50,30.10,28.20,28.85,10418600,11.54
2015-02-04,28.20,29.375,27.775,28.65,6866600,11.46
2015-02-03,28.475,28.85,27.65,28.20,8288700,11.28
2015-02-02,25.375,28.325,25.375,28.325,11403900,11.33
2015-01-30,25.225,26.15,24.80,25.75,4637200,10.30
2015-01-29,26.025,26.70,25.80,26.10,1679300,10.44
2015-01-28,26.70,26.70,25.85,26.10,2649700,10.44
2015-01-27,26.45,27.50,26.25,26.775,5068700,10.71
2015-01-26,26.175,26.375,25.90,26.225,3533500,10.49
2015-01-23,26.00,26.55,25.90,26.175,4282000,10.47
2015-01-22,25.275,26.45,25.00,26.20,5956600,10.48
2015-01-21,24.55,26.00,24.55,25.40,5526200,10.16
2015-01-20,24.10,24.45,23.775,24.45,2125600,9.78
2015-01-19,23.925,24.275,23.40,23.775,2925200,9.51
2015-01-16,24.20,24.325,23.875,24.15,1995600,9.66
2015-01-15,24.05,24.35,23.775,24.20,2711900,9.68
2015-01-14,24.55,24.575,24.125,24.175,1994100,9.67
2015-01-13,24.10,24.475,23.925,24.45,3099100,9.78
2015-01-12,23.625,24.125,23.25,24.10,3829700,9.64
2015-01-09,23.625,23.775,23.45,23.625,1394800,9.45
2015-01-08,23.40,23.95,23.30,23.55,829800,9.42
2015-01-07,23.975,24.05,23.625,23.75,1173600,9.50
2015-01-06,23.85,24.50,23.75,23.975,3304700,9.59
2015-01-05,23.75,23.925,23.25,23.85,2546600,9.54
2015-01-02,23.775,23.775,23.775,23.775,000,9.51
2015-01-01,23.775,23.775,23.775,23.775,000,9.51
2014-12-31,23.75,24.05,23.65,23.775,2520600,9.51
2014-12-30,23.45,23.70,23.15,23.675,4342700,9.47
2014-12-29,23.875,24.10,23.20,23.45,4081100,9.38
2014-12-26,24.975,25.10,24.20,24.375,4873300,9.75
2014-12-25,23.85,24.625,23.50,24.175,3519600,9.67
2014-12-24,23.15,23.875,23.15,23.85,2214700,9.54
2014-12-23,23.375,23.75,22.875,23.05,2375900,9.22
2014-12-22,25.00,25.70,23.30,23.30,7950100,9.32
2014-12-19,26.40,26.875,25.575,25.875,4352000,10.35
2014-12-18,26.15,27.375,26.15,26.625,4924400,10.65
2014-12-17,26.375,26.375,25.90,26.125,3602100,10.45
2014-12-16,26.225,26.50,26.075,26.375,3881300,10.55
2014-12-15,24.975,26.625,24.90,26.475,8143500,10.59
2014-12-12,24.75,25.45,24.625,24.975,4107700,9.99
2014-12-11,23.65,24.75,23.575,24.60,4730200,9.84
2014-12-10,23.075,23.90,22.90,23.875,4532200,9.55
2014-12-09,24.60,24.60,22.95,23.075,9149500,9.23
2014-12-08,24.925,25.175,24.525,24.70,4151500,9.88
2014-12-05,25.95,25.95,24.00,24.925,7868600,9.97
2014-12-04,25.825,26.125,25.725,25.925,5332600,10.37
2014-12-03,27.00,27.125,25.70,25.90,8828300,10.36
2014-12-02,26.525,27.275,26.45,26.925,3390400,10.77
2014-12-01,26.60,27.50,26.375,26.75,4991300,10.70
2014-11-28,25.875,26.85,25.70,26.55,6063200,10.62
2014-11-27,25.975,26.25,25.575,25.80,5021700,10.32
2014-11-26,26.575,27.45,25.60,26.025,6257300,10.41
2014-11-25,25.95,26.50,25.925,26.45,4390300,10.58
2014-11-24,25.75,26.25,25.525,25.925,4578400,10.37
2014-11-21,25.65,26.40,25.45,25.65,3950000,10.26
2014-11-20,25.725,25.875,25.25,25.625,4934400,10.25
2014-11-19,24.375,26.125,24.375,25.725,7057400,10.29
2014-11-18,24.525,24.625,24.25,24.525,2858800,9.81
2014-11-17,25.175,25.175,24.35,24.525,3944400,9.81
2014-11-14,25.25,25.40,24.775,25.175,3658400,10.07
2014-11-13,25.375,26.20,25.125,25.25,8772800,10.10
2014-11-12,24.35,25.20,24.075,25.175,4652100,10.07
2014-11-11,24.80,25.45,24.00,24.225,5998300,9.69
2014-11-10,24.55,25.225,24.25,24.775,6025700,9.91
2014-11-07,24.275,24.925,23.875,24.50,6854500,9.80
2014-11-06,23.35,24.075,23.05,23.95,3048700,9.58
2014-11-05,23.00,23.475,22.85,23.40,2558700,9.36
2014-11-04,23.45,23.45,22.85,22.925,3837500,9.17
2014-11-03,23.825,23.85,23.225,23.40,4730200,9.36
2014-10-31,23.75,24.025,23.35,23.825,4127500,9.53
2014-10-30,23.95,24.55,23.775,23.85,3649600,9.54
